Source,Target,Type,ID,Label,timeset,Weight
"We have: 11 1's, 12 2's, 7 3's, 2 4's, 7 5's, 7 6's, 6 7's.","We have: 5 1's, 7 2's, 6 3's, 1 4, 6 5's, 5 6's, 2 7's.",Directed,21,,,1
"We have: 11 1's, 13 2's, 4 3's, 6 4's, 4 5's, 4 6's, 1 7.","We have: 4 1's, 12 2's, 2 3's, 2 4's, 3 5's, 2 6's.",Directed,22,,,3
"We have: 11 1's, 14 2's, 12 4's, 4 5's, 5 7's.","We have: 4 1's, 12 2's, 7 4's, 2 5's, 4 7's.",Directed,23,,,11
"We have: 11 1's, 2 2's, 6 3's, 5 4's, 6 5's, 4 6's, 1 7.","We have: 5 1's, 5 3's, 3 4's, 4 5's, 1 6.",Directed,24,,,1
"We have: 11 1's, 2 2's, 7 3's, 7 4's, 7 5's, 6 6's, 5 7's.","We have: 6 1's, 6 3's, 6 4's, 5 5's, 4 6's, 1 7.",Directed,25,,,3
"We have: 11 1's, 4 2's, 13 3's, 3 4's, 5 5's, 3 6's, 3 7's.","We have: 5 1's, 3 2's, 6 3's, 1 4, 3 5's, 2 6's, 2 7's.",Directed,26,,,4
"We have: 11 1's, 4 2's, 6 3's, 5 4's, 6 5's, 4 6's, 1 7.","We have: 5 1's, 3 2's, 5 3's, 2 4's, 4 5's, 1 6.",Directed,27,,,4
"We have: 11 1's, 4 2's, 6 3's, 6 4's, 6 5's, 5 6's, 1 7.","We have: 5 1's, 3 2's, 5 3's, 4 4's, 4 5's, 1 6.",Directed,28,,,10
"We have: 11 1's, 5 2's, 11 3's, 5 4's, 3 5's, 4 6's, 3 7's.","We have: 4 1's, 4 2's, 6 3's, 3 4's, 3 6's, 2 7's.",Directed,29,,,5
"We have: 12 1's, 14 2's, 11 4's, 5 5's, 1 6, 5 7's.","We have: 4 1's, 12 2's, 7 4's, 2 5's, 4 7's.",Directed,30,,,5
"We have: 12 1's, 14 2's, 1 3, 11 4's, 5 5's, 5 7's.","We have: 4 1's, 12 2's, 7 4's, 2 5's, 4 7's.",Directed,31,,,4
"We have: 12 1's, 14 2's, 4 3's, 11 4's, 6 5's, 3 6's, 4 7's.","We have: 5 1's, 12 2's, 2 3's, 5 4's, 5 5's, 1 6, 3 7's.",Directed,32,,,3
"We have: 12 1's, 14 2's, 4 3's, 12 4's, 3 5's, 5 6's, 4 7's.","We have: 6 1's, 11 2's, 2 3's, 6 4's, 1 5, 4 6's, 3 7's.",Directed,33,,,2
"We have: 12 1's, 14 2's, 5 3's, 12 4's, 4 5's, 7 6's, 4 7's.","We have: 6 1's, 11 2's, 4 3's, 6 4's, 2 5's, 6 6's, 2 7's.",Directed,34,,,1
"We have: 12 1's, 3 2's, 11 3's, 3 4's, 4 5's, 4 6's, 1 7.","We have: 5 1's, 1 2, 6 3's, 3 5's, 3 6's.",Directed,35,,,1
"We have: 12 1's, 3 2's, 11 3's, 7 4's, 7 5's, 5 6's, 3 7's.","We have: 6 1's, 1 2, 6 3's, 6 4's, 5 5's, 4 6's.",Directed,36,,,1
"We have: 12 1's, 4 2's, 7 3's, 11 4's, 7 5's, 5 6's, 4 7's.","We have: 6 1's, 2 2's, 6 3's, 6 4's, 5 5's, 4 6's, 1 7.",Directed,37,,,1
"We have: 12 1's, 5 2's, 11 3's, 4 4's, 3 5's, 4 6's, 3 7's.","We have: 6 1's, 3 2's, 6 3's, 1 4, 1 5, 3 6's, 2 7's.",Directed,38,,,6
"We have: 12 1's, 6 2's, 11 3's, 2 4's, 3 5's, 5 6's, 3 7's.","We have: 6 1's, 3 2's, 6 3's, 1 4, 1 5, 3 6's, 2 7's.",Directed,39,,,3
"We have: 12 1's, 6 2's, 11 3's, 3 4's, 2 5's, 6 6's, 4 7's.","We have: 6 1's, 3 2's, 7 3's, 1 4, 1 5, 3 6's, 3 7's.",Directed,40,,,2
"We have: 12 1's, 6 2's, 11 3's, 3 4's, 3 5's, 5 6's, 2 7's.","We have: 6 1's, 3 2's, 6 3's, 2 4's, 1 5, 3 6's, 1 7.",Directed,41,,,1
"We have: 12 1's, 6 2's, 14 3's, 5 4's, 6 5's, 7 6's, 5 7's.","We have: 7 1's, 4 2's, 13 3's, 3 4's, 3 5's, 4 6's, 3 7's.",Directed,42,,,2
"We have: 12 1's, 6 2's, 14 3's, 5 4's, 7 5's, 6 6's, 5 7's.","We have: 7 1's, 4 2's, 13 3's, 3 4's, 4 5's, 3 6's, 3 7's.",Directed,43,,,7
"We have: 13 1's, 1 2, 11 3's, 3 4's, 5 5's, 4 6's, 1 7.","We have: 5 1's, 6 3's, 1 4, 3 5's, 3 6's.",Directed,44,,,3
"We have: 13 1's, 11 2's, 12 3's, 11 4's, 4 5's, 3 6's, 4 7's.","We have: 4 1's, 7 2's, 7 3's, 6 4's, 3 5's, 2 6's, 3 7's.",Directed,45,,,2
"We have: 13 1's, 4 2's, 5 3's, 3 4's, 3 5's, 2 6's, 2 7's.","We have: 11 1's, 1 2, 1 3, 1 4, 1 5, 1 6, 1 7.",Directed,46,,,2
"We have: 13 1's, 6 2's, 11 3's, 6 4's, 11 5's, 5 6's, 3 7's.","We have: 5 1's, 5 2's, 6 3's, 5 4's, 7 5's, 2 6's, 2 7's.",Directed,47,,,3
"We have: 13 1's, 6 2's, 11 3's, 6 4's, 6 5's, 12 6's, 5 7's.","We have: 6 1's, 4 2's, 7 3's, 5 4's, 4 5's, 6 6's, 4 7's.",Directed,48,,,1
"We have: 13 1's, 6 2's, 12 3's, 4 4's, 6 5's, 11 6's, 3 7's.","We have: 6 1's, 4 2's, 7 3's, 2 4's, 5 5's, 6 6's, 2 7's.",Directed,49,,,2
"We have: 13 1's, 6 2's, 13 3's, 5 4's, 6 5's, 11 6's, 3 7's.","We have: 6 1's, 5 2's, 7 3's, 4 4's, 4 5's, 6 6's, 2 7's.",Directed,50,,,3
"We have: 14 1's, 11 2's, 6 3's, 11 4's, 6 5's, 12 6's, 6 7's.","We have: 5 1's, 7 2's, 5 3's, 7 4's, 5 5's, 6 6's, 5 7's.",Directed,51,,,2
"We have: 14 1's, 13 2's, 6 3's, 6 4's, 11 5's, 5 6's, 7 7's.","We have: 7 1's, 12 2's, 4 3's, 4 4's, 7 5's, 2 6's, 5 7's.",Directed,52,,,1
"We have: 14 1's, 15 2's, 14 3's, 6 4's, 12 5's, 5 6's, 7 7's.","We have: 7 1's, 13 2's, 13 3's, 3 4's, 7 5's, 3 6's, 5 7's.",Directed,53,,,2
"We have: 14 1's, 5 2's, 14 3's, 7 4's, 7 5's, 4 6's, 7 7's.","We have: 11 1's, 4 2's, 13 3's, 3 4's, 5 5's, 3 6's, 3 7's.",Directed,54,,,3
"We have: 14 1's, 6 2's, 13 3's, 7 4's, 5 5's, 7 6's, 6 7's.","We have: 11 1's, 5 2's, 11 3's, 5 4's, 3 5's, 4 6's, 3 7's.",Directed,55,,,2
"We have: 14 1's, 7 2's, 12 3's, 7 4's, 5 5's, 6 6's, 7 7's.","We have: 11 1's, 5 2's, 11 3's, 5 4's, 3 5's, 4 6's, 3 7's.",Directed,56,,,1
"We have: 15 1's, 7 3's, 7 4's, 11 5's, 5 6's, 4 7's.","We have: 11 1's, 6 3's, 5 4's, 6 5's, 4 6's, 1 7.",Directed,57,,,2
"We have: 15 1's, 14 2's, 14 3's, 6 4's, 11 5's, 6 6's, 7 7's.","We have: 7 1's, 13 2's, 13 3's, 3 4's, 7 5's, 3 6's, 5 7's.",Directed,58,,,3
"We have: 15 1's, 14 2's, 5 3's, 6 4's, 12 5's, 4 6's, 7 7's.","We have: 11 1's, 12 2's, 4 3's, 3 4's, 7 5's, 2 6's, 5 7's.",Directed,59,,,7
"We have: 15 1's, 14 2's, 7 3's, 5 4's, 12 5's, 3 6's, 7 7's.","We have: 11 1's, 12 2's, 5 3's, 3 4's, 7 5's, 2 6's, 4 7's.",Directed,60,,,8
"We have: 15 1's, 15 2's, 6 3's, 7 4's, 12 5's, 6 6's, 11 7's.","We have: 7 1's, 13 2's, 5 3's, 6 4's, 7 5's, 3 6's, 7 7's.",Directed,61,,,4
"We have: 15 1's, 16 2's, 2 3's, 14 4's, 6 5's, 3 6's, 7 7's.","We have: 11 1's, 14 2's, 12 4's, 4 5's, 5 7's.",Directed,62,,,3
"We have: 15 1's, 2 2's, 7 3's, 7 4's, 11 5's, 5 6's, 4 7's.","We have: 11 1's, 6 3's, 5 4's, 6 5's, 4 6's, 1 7.",Directed,63,,,1
"We have: 15 1's, 5 2's, 7 3's, 7 4's, 11 5's, 6 6's, 4 7's.","We have: 11 1's, 4 2's, 6 3's, 5 4's, 6 5's, 4 6's, 1 7.",Directed,64,,,3
"We have: 15 1's, 7 2's, 12 3's, 5 4's, 6 5's, 7 6's, 6 7's.","We have: 12 1's, 5 2's, 11 3's, 4 4's, 3 5's, 4 6's, 3 7's.",Directed,65,,,2
"We have: 15 1's, 7 2's, 12 3's, 5 4's, 7 5's, 5 6's, 7 7's.","We have: 12 1's, 5 2's, 11 3's, 4 4's, 3 5's, 4 6's, 3 7's.",Directed,66,,,1
"We have: 16 1's, 13 2's, 7 3's, 5 4's, 11 5's, 4 6's, 7 7's.","We have: 11 1's, 12 2's, 5 3's, 3 4's, 7 5's, 2 6's, 4 7's.",Directed,67,,,3
"We have: 16 1's, 16 2's, 12 4's, 6 5's, 6 6's, 7 7's.","We have: 12 1's, 14 2's, 11 4's, 5 5's, 1 6, 5 7's.",Directed,68,,,2
"We have: 16 1's, 16 2's, 2 3's, 14 4's, 6 5's, 4 6's, 7 7's.","We have: 12 1's, 14 2's, 1 3, 11 4's, 5 5's, 5 7's.",Directed,69,,,1
"We have: 16 1's, 16 2's, 3 3's, 12 4's, 6 5's, 6 6's, 6 7's.","We have: 12 1's, 14 2's, 1 3, 11 4's, 5 5's, 5 7's.",Directed,70,,,2
"We have: 2 1's, 12 2's, 3 3's, 5 4's, 2 5's, 3 6's.","We have: 6 2's, 4 4's, 2 6's.",Directed,71,,,8
"We have: 2 1's, 12 2's, 7 3's, 3 4's, 3 6's, 2 7's.","We have: 6 2's, 4 3's, 2 4's, 2 6's.",Directed,72,,,3
"We have: 2 1's, 12 2's, 7 3's, 6 4's, 5 5's, 5 6's, 2 7's.","We have: 6 2's, 6 3's, 5 4's, 2 5's, 3 6's.",Directed,73,,,11
"We have: 2 1's, 3 2's, 2 3's, 1 7.",We have no digits.,Directed,74,,,23
"We have: 2 1's, 3 2's, 2 3's, 1 6.",We have no digits.,Directed,75,,,76
"We have: 2 1's, 3 2's, 2 3's, 1 5.",We have no digits.,Directed,76,,,75
"We have: 2 1's, 3 2's, 2 3's, 1 4.",We have no digits.,Directed,77,,,70
"We have: 2 1's, 5 2's, 2 5's, 1 7.",We have: 2 2's.,Directed,78,,,69
"We have: 2 1's, 5 2's, 2 5's, 1 6.",We have: 2 2's.,Directed,79,,,126
"We have: 2 1's, 5 2's, 1 4, 2 5's.",We have: 2 2's.,Directed,80,,,128
"We have: 2 1's, 5 2's, 1 3, 2 5's.",We have: 2 2's.,Directed,81,,,142
"We have: 2 1's, 5 2's, 5 3's, 3 5's, 1 7.","We have: 3 2's, 3 3's.",Directed,82,,,36
"We have: 2 1's, 5 2's, 5 3's, 3 5's, 1 6.","We have: 3 2's, 3 3's.",Directed,83,,,27
"We have: 2 1's, 5 2's, 5 3's, 1 4, 3 5's.","We have: 3 2's, 3 3's.",Directed,84,,,10
"We have: 2 1's, 7 2's, 4 4's, 1 6, 2 7's.","We have: 4 2's, 2 4's.",Directed,85,,,29
"We have: 2 1's, 7 2's, 4 4's, 1 5, 2 7's.","We have: 4 2's, 2 4's.",Directed,86,,,61
"We have: 2 1's, 7 2's, 1 3, 4 4's, 2 7's.","We have: 4 2's, 2 4's.",Directed,87,,,7
"We have: 2 1's, 7 2's, 3 3's, 3 4's, 1 6, 2 7's.","We have: 4 2's, 2 4's.",Directed,88,,,20
"We have: 2 1's, 7 2's, 3 3's, 3 4's, 1 5, 2 7's.","We have: 4 2's, 2 4's.",Directed,89,,,26
"We have: 2 1's, 7 2's, 4 3's, 2 4's, 1 6, 2 7's.","We have: 3 2's, 3 3's.",Directed,90,,,18
"We have: 2 1's, 7 2's, 4 3's, 2 4's, 1 5, 2 7's.","We have: 3 2's, 3 3's.",Directed,91,,,11
"We have: 21 1's, 11 2's, 13 3's, 7 4's, 12 5's, 7 6's, 6 7's.","We have: 13 1's, 6 2's, 11 3's, 6 4's, 11 5's, 5 6's, 3 7's.",Directed,92,,,1
"We have: 21 1's, 11 2's, 14 3's, 7 4's, 7 5's, 12 6's, 7 7's.","We have: 13 1's, 6 2's, 13 3's, 5 4's, 6 5's, 11 6's, 3 7's.",Directed,93,,,1
"We have: 21 1's, 22 2's, 16 3's, 7 4's, 13 5's, 7 6's, 12 7's.","We have: 14 1's, 15 2's, 14 3's, 6 4's, 12 5's, 5 6's, 7 7's.",Directed,94,,,1
"We have: 22 1's, 11 2's, 15 3's, 6 4's, 11 5's, 11 6's, 6 7's.","We have: 12 1's, 6 2's, 14 3's, 5 4's, 7 5's, 6 6's, 5 7's.",Directed,95,,,1
"We have: 23 1's, 17 2's, 12 3's, 6 4's, 13 5's, 6 6's, 11 7's.","We have: 15 1's, 14 2's, 7 3's, 5 4's, 12 5's, 3 6's, 7 7's.",Directed,96,,,1
"We have: 24 1's, 16 2's, 11 3's, 7 4's, 13 5's, 6 6's, 11 7's.","We have: 15 1's, 14 2's, 7 3's, 5 4's, 12 5's, 3 6's, 7 7's.",Directed,97,,,1
"We have: 24 1's, 7 2's, 15 3's, 11 4's, 11 5's, 6 6's, 11 7's.","We have: 14 1's, 5 2's, 14 3's, 7 4's, 7 5's, 4 6's, 7 7's.",Directed,98,,,1
"We have: 25 1's, 16 2's, 16 3's, 7 4's, 13 5's, 11 6's, 11 7's.","We have: 15 1's, 14 2's, 14 3's, 6 4's, 11 5's, 6 6's, 7 7's.",Directed,99,,,1
"We have: 3 1's, 3 3's, 1 6, 1 7.",We have no digits.,Directed,100,,,79
"We have: 3 1's, 3 3's, 1 5, 1 7.",We have no digits.,Directed,101,,,53
"We have: 3 1's, 3 3's, 1 5, 1 6.",We have no digits.,Directed,102,,,141
"We have: 3 1's, 3 3's, 1 4, 1 7.",We have no digits.,Directed,103,,,34
"We have: 3 1's, 3 3's, 1 4, 1 6.",We have no digits.,Directed,104,,,37
"We have: 3 1's, 3 3's, 1 4, 1 5.",We have no digits.,Directed,105,,,140
"We have: 3 1's, 1 2, 3 3's, 1 7.",We have no digits.,Directed,106,,,119
"We have: 3 1's, 1 2, 3 3's, 1 6.",We have no digits.,Directed,107,,,134
"We have: 3 1's, 1 2, 3 3's, 1 5.",We have no digits.,Directed,108,,,175
"We have: 3 1's, 1 2, 3 3's, 1 4.",We have no digits.,Directed,109,,,47
"We have: 3 1's, 2 2's, 3 3's, 1 6, 1 7.",We have no digits.,Directed,110,,,36
"We have: 3 1's, 2 2's, 3 3's, 1 5, 1 7.",We have no digits.,Directed,111,,,64
"We have: 3 1's, 2 2's, 3 3's, 1 5, 1 6.",We have no digits.,Directed,112,,,55
"We have: 3 1's, 2 2's, 3 3's, 1 4, 1 7.",We have no digits.,Directed,113,,,56
"We have: 3 1's, 2 2's, 3 3's, 1 4, 1 6.",We have no digits.,Directed,114,,,78
"We have: 3 1's, 2 2's, 3 3's, 1 4, 1 5.",We have no digits.,Directed,115,,,48
"We have: 3 1's, 4 2's, 3 3's, 2 4's, 1 6, 1 7.",We have: 2 2's.,Directed,116,,,26
"We have: 3 1's, 4 2's, 3 3's, 2 4's, 1 5, 1 7.",We have: 2 2's.,Directed,117,,,19
"We have: 3 1's, 4 2's, 3 3's, 2 4's, 1 5, 1 6.",We have: 2 2's.,Directed,118,,,38
"We have: 3 1's, 5 2's, 2 3's, 2 5's, 1 6, 1 7.",We have: 2 2's.,Directed,119,,,34
"We have: 3 1's, 5 2's, 2 3's, 1 4, 2 5's, 1 7.",We have: 2 2's.,Directed,120,,,17
"We have: 3 1's, 5 2's, 2 3's, 1 4, 2 5's, 1 6.",We have: 2 2's.,Directed,121,,,69
"We have: 3 1's, 5 2's, 4 3's, 4 4's, 2 5's.","We have: 2 1's, 3 2's, 2 3's, 1 4.",Directed,122,,,26
"We have: 3 1's, 5 2's, 5 3's, 3 5's, 2 7's.","We have: 2 1's, 3 2's, 2 3's, 1 7.",Directed,123,,,10
"We have: 3 1's, 5 2's, 5 3's, 3 5's, 2 6's.","We have: 2 1's, 3 2's, 2 3's, 1 6.",Directed,124,,,25
"We have: 3 1's, 5 2's, 5 3's, 2 4's, 3 5's.","We have: 2 1's, 3 2's, 2 3's, 1 4.",Directed,125,,,7
"We have: 3 1's, 6 2's, 3 3's, 4 4's, 1 5, 2 6's, 1 7.","We have: 4 2's, 2 4's.",Directed,126,,,19
"We have: 3 1's, 6 2's, 5 3's, 1 4, 2 5's, 2 6's, 1 7.","We have: 3 2's, 3 3's.",Directed,127,,,28
"We have: 3 1's, 7 2's, 2 3's, 4 4's, 1 5, 1 6, 2 7's.","We have: 4 2's, 2 4's.",Directed,128,,,10
"We have: 3 1's, 7 2's, 4 3's, 2 4's, 2 6's, 2 7's.","We have: 2 1's, 3 2's, 2 3's, 1 6.",Directed,129,,,26
"We have: 3 1's, 7 2's, 4 3's, 2 4's, 2 5's, 2 7's.","We have: 2 1's, 3 2's, 2 3's, 1 5.",Directed,130,,,24
"We have: 3 1's, 7 2's, 4 3's, 2 4's, 3 5's, 3 7's.","We have: 2 1's, 5 2's, 2 5's, 1 7.",Directed,131,,,2
"We have: 3 1's, 7 2's, 4 3's, 3 4's, 3 5's, 2 7's.","We have: 2 1's, 5 2's, 1 4, 2 5's.",Directed,132,,,2
"We have: 3 1's, 7 2's, 7 3's, 2 4's, 5 5's, 4 7's.","We have: 2 1's, 5 2's, 5 3's, 3 5's, 1 7.",Directed,133,,,19
"We have: 4 1's, 5 3's, 4 4's, 3 5's.","We have: 3 1's, 3 3's, 1 4, 1 5.",Directed,134,,,61
"We have: 4 1's, 6 3's, 3 4's, 3 6's.","We have: 3 1's, 3 3's, 1 4, 1 6.",Directed,135,,,2
"We have: 4 1's, 11 2's, 4 3's, 6 4's, 1 5, 2 6's, 3 7's.","We have: 7 2's, 2 3's, 3 4's, 2 7's.",Directed,136,,,11
"We have: 4 1's, 12 2's, 7 4's, 2 6's, 4 7's.","We have: 2 1's, 7 2's, 4 4's, 1 6, 2 7's.",Directed,137,,,13
"We have: 4 1's, 12 2's, 7 4's, 2 5's, 4 7's.","We have: 2 1's, 7 2's, 4 4's, 1 5, 2 7's.",Directed,138,,,36
"We have: 4 1's, 12 2's, 2 3's, 2 4's, 3 5's, 2 7's.","We have: 2 1's, 5 2's, 2 5's, 1 7.",Directed,139,,,4
"We have: 4 1's, 12 2's, 2 3's, 2 4's, 3 5's, 2 6's.","We have: 2 1's, 5 2's, 2 5's, 1 6.",Directed,140,,,26
"We have: 4 1's, 12 2's, 2 3's, 7 4's, 4 7's.","We have: 2 1's, 7 2's, 1 3, 4 4's, 2 7's.",Directed,141,,,1
"We have: 4 1's, 12 2's, 4 3's, 7 4's, 2 6's, 4 7's.","We have: 2 1's, 7 2's, 3 3's, 3 4's, 1 6, 2 7's.",Directed,142,,,3
"We have: 4 1's, 12 2's, 4 3's, 7 4's, 2 5's, 4 7's.","We have: 2 1's, 7 2's, 3 3's, 3 4's, 1 5, 2 7's.",Directed,143,,,16
"We have: 4 1's, 12 2's, 6 3's, 2 4's, 5 5's, 2 6's, 2 7's.","We have: 2 1's, 5 2's, 5 3's, 3 5's, 1 7.",Directed,144,,,11
"We have: 4 1's, 12 2's, 6 3's, 5 4's, 2 5's, 3 6's, 3 7's.","We have: 2 1's, 7 2's, 3 3's, 3 4's, 1 6, 2 7's.",Directed,145,,,10
"We have: 4 1's, 12 2's, 6 3's, 5 4's, 3 5's, 2 6's, 3 7's.","We have: 2 1's, 7 2's, 3 3's, 3 4's, 1 5, 2 7's.",Directed,146,,,7
"We have: 4 1's, 2 2's, 5 3's, 4 4's, 3 5's.","We have: 3 1's, 3 3's, 1 4, 1 5.",Directed,147,,,21
"We have: 4 1's, 2 2's, 6 3's, 3 4's, 3 6's.","We have: 3 1's, 3 3's, 1 4, 1 6.",Directed,148,,,2
"We have: 4 1's, 3 2's, 2 3's, 2 4's, 1 5, 1 6, 1 7.",We have no digits.,Directed,149,,,11
"We have: 4 1's, 3 2's, 5 3's, 4 4's, 2 5's.","We have: 3 1's, 1 2, 3 3's, 1 4.",Directed,150,,,6
"We have: 4 1's, 3 2's, 5 3's, 4 4's, 2 5's, 2 7's.","We have: 3 1's, 3 3's, 1 4, 1 7.",Directed,151,,,6
"We have: 4 1's, 3 2's, 5 3's, 4 4's, 2 5's, 2 6's.","We have: 3 1's, 3 3's, 1 4, 1 6.",Directed,152,,,6
"We have: 4 1's, 3 2's, 6 3's, 2 4's, 3 6's.","We have: 3 1's, 1 2, 3 3's, 1 6.",Directed,153,,,13
"We have: 4 1's, 3 2's, 6 3's, 2 4's, 3 6's, 2 7's.","We have: 3 1's, 3 3's, 1 6, 1 7.",Directed,154,,,5
"We have: 4 1's, 3 2's, 6 3's, 2 4's, 2 5's, 3 6's.","We have: 3 1's, 3 3's, 1 5, 1 6.",Directed,155,,,14
"We have: 4 1's, 3 2's, 6 3's, 3 4's, 2 6's.","We have: 3 1's, 1 2, 3 3's, 1 4.",Directed,156,,,7
"We have: 4 1's, 3 2's, 6 3's, 3 4's, 2 6's, 2 7's.","We have: 3 1's, 3 3's, 1 4, 1 7.",Directed,157,,,12
"We have: 4 1's, 3 2's, 6 3's, 3 4's, 2 5's, 2 6's.","We have: 3 1's, 3 3's, 1 4, 1 5.",Directed,158,,,5
"We have: 4 1's, 3 2's, 6 3's, 4 4's, 3 6's.","We have: 3 1's, 2 2's, 3 3's, 1 4, 1 6.",Directed,159,,,16
"We have: 4 1's, 3 2's, 7 3's, 3 4's, 3 7's.","We have: 3 1's, 2 2's, 3 3's, 1 4, 1 7.",Directed,160,,,15
"We have: 4 1's, 4 2's, 2 3's, 3 4's, 1 5, 1 6, 1 7.",We have: 2 2's.,Directed,161,,,22
"We have: 4 1's, 4 2's, 5 3's, 3 4's, 2 5's, 2 7's.","We have: 3 1's, 1 2, 3 3's, 1 7.",Directed,162,,,6
"We have: 4 1's, 4 2's, 5 3's, 3 4's, 2 5's, 2 6's.","We have: 3 1's, 1 2, 3 3's, 1 6.",Directed,163,,,1
"We have: 4 1's, 4 2's, 5 3's, 3 4's, 2 5's, 2 6's, 2 7's.","We have: 3 1's, 3 3's, 1 6, 1 7.",Directed,164,,,1
"We have: 4 1's, 4 2's, 5 3's, 3 4's, 3 5's, 1 7.","We have: 2 1's, 3 2's, 2 3's, 1 5.",Directed,165,,,8
"We have: 4 1's, 4 2's, 5 3's, 3 4's, 3 5's, 1 6.","We have: 2 1's, 3 2's, 2 3's, 1 5.",Directed,166,,,5
"We have: 4 1's, 4 2's, 5 3's, 4 4's, 3 5's, 2 7's.","We have: 3 1's, 2 2's, 3 3's, 1 5, 1 7.",Directed,167,,,5
"We have: 4 1's, 4 2's, 5 3's, 4 4's, 3 5's, 2 6's.","We have: 3 1's, 2 2's, 3 3's, 1 5, 1 6.",Directed,168,,,9
"We have: 4 1's, 4 2's, 6 3's, 3 4's, 3 6's, 2 7's.","We have: 3 1's, 2 2's, 3 3's, 1 6, 1 7.",Directed,169,,,10
"We have: 4 1's, 4 2's, 6 3's, 3 4's, 2 5's, 3 6's.","We have: 3 1's, 2 2's, 3 3's, 1 5, 1 6.",Directed,170,,,1
"We have: 4 1's, 5 2's, 1 3, 2 4's, 2 5's, 1 6, 1 7.",We have: 2 2's.,Directed,171,,,1
"We have: 4 1's, 6 2's, 4 3's, 3 4's, 1 5, 2 6's, 2 7's.","We have: 2 1's, 3 2's, 2 3's, 1 7.",Directed,172,,,8
"We have: 4 1's, 6 2's, 4 3's, 3 4's, 2 5's, 2 6's, 1 7.","We have: 2 1's, 3 2's, 2 3's, 1 5.",Directed,173,,,5
"We have: 4 1's, 6 2's, 4 3's, 3 4's, 3 5's, 3 6's, 1 7.","We have: 2 1's, 5 2's, 2 5's, 1 6.",Directed,174,,,4
"We have: 4 1's, 6 2's, 4 3's, 4 4's, 2 5's, 2 6's, 2 7's.","We have: 3 1's, 2 2's, 3 3's, 1 5, 1 7.",Directed,175,,,7
"We have: 4 1's, 6 2's, 4 3's, 5 4's, 4 5's, 3 6's.","We have: 3 1's, 5 2's, 2 3's, 1 4, 2 5's, 1 6.",Directed,176,,,18
"We have: 4 1's, 6 2's, 4 3's, 6 4's, 4 6's, 2 7's.","We have: 3 1's, 4 2's, 3 3's, 2 4's, 1 6, 1 7.",Directed,177,,,9
"We have: 4 1's, 6 2's, 4 3's, 6 4's, 2 5's, 4 6's.","We have: 3 1's, 4 2's, 3 3's, 2 4's, 1 5, 1 6.",Directed,178,,,4
