"[10, 35, 36, 22, 23, 14, 20]","[4, 32, 31, 15, 21, 12, 15]","[3, 23, 24, 12, 16, 6, 14]","[2, 16, 20, 6, 13, 5, 11]","[0, 11, 14, 4, 12, 3, 5]","[0, 3, 12, 2, 6, 1, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[10, 36, 35, 21, 24, 14, 20]","[4, 32, 31, 15, 21, 12, 15]","[3, 23, 24, 12, 16, 6, 14]","[2, 16, 20, 6, 13, 5, 11]","[0, 11, 14, 4, 12, 3, 5]","[0, 3, 12, 2, 6, 1, 4]","[0, 0, 6, 0, 4, 0, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[14, 46, 22, 23, 21, 13, 21]","[13, 41, 13, 20, 15, 12, 16]","[11, 31, 10, 14, 13, 10, 14]","[5, 16, 6, 11, 10, 6, 13]","[3, 10, 5, 6, 6, 4, 6]","[1, 5, 4, 4, 4, 2, 2]","[0, 3, 1, 3, 0, 0, 1]"
"[14, 46, 26, 20, 21, 13, 20]","[11, 42, 21, 15, 15, 12, 14]","[10, 31, 14, 14, 12, 6, 13]","[5, 21, 12, 11, 6, 5, 11]","[4, 11, 6, 10, 5, 2, 6]","[2, 4, 4, 6, 3, 0, 3]","[1, 3, 2, 3, 0, 0, 1]"
"[15, 44, 23, 22, 22, 14, 20]","[13, 41, 13, 20, 15, 12, 16]","[11, 31, 10, 14, 13, 10, 14]","[5, 16, 6, 11, 10, 6, 13]","[3, 10, 5, 6, 6, 4, 6]","[1, 5, 4, 4, 4, 2, 2]","[0, 3, 1, 3, 0, 0, 1]"
"[15, 45, 24, 23, 16, 15, 16]","[14, 40, 21, 21, 13, 11, 13]","[12, 26, 15, 15, 10, 10, 12]","[6, 16, 11, 14, 6, 4, 10]","[4, 10, 10, 13, 3, 3, 3]","[1, 3, 6, 5, 1, 2, 2]","[0, 0, 3, 3, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[15, 45, 25, 22, 15, 16, 16]","[14, 40, 21, 21, 13, 11, 13]","[12, 26, 15, 15, 10, 10, 12]","[6, 16, 11, 14, 6, 4, 10]","[4, 10, 10, 13, 3, 3, 3]","[1, 3, 6, 5, 1, 2, 2]","[0, 0, 3, 3, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[15, 46, 22, 21, 20, 15, 21]","[13, 41, 13, 20, 15, 12, 16]","[11, 31, 10, 14, 13, 10, 14]","[5, 16, 6, 11, 10, 6, 13]","[3, 10, 5, 6, 6, 4, 6]","[1, 5, 4, 4, 4, 2, 2]","[0, 3, 1, 3, 0, 0, 1]"
"[16, 42, 25, 24, 13, 20, 20]","[13, 36, 16, 22, 10, 15, 15]","[11, 30, 13, 16, 6, 12, 12]","[6, 20, 10, 13, 5, 11, 6]","[3, 12, 5, 11, 4, 6, 3]","[2, 5, 3, 5, 2, 4, 1]","[1, 3, 0, 3, 0, 1, 0]"
"[16, 44, 21, 30, 14, 15, 20]","[13, 36, 15, 25, 10, 13, 15]","[11, 30, 13, 21, 6, 6, 13]","[6, 21, 11, 14, 5, 5, 10]","[4, 12, 6, 13, 3, 2, 5]","[3, 6, 3, 10, 1, 0, 3]","[1, 3, 2, 3, 0, 0, 1]"
"[16, 44, 25, 23, 20, 14, 15]","[14, 40, 21, 21, 13, 11, 13]","[12, 26, 15, 15, 10, 10, 12]","[6, 16, 11, 14, 6, 4, 10]","[4, 10, 10, 13, 3, 3, 3]","[1, 3, 6, 5, 1, 2, 2]","[0, 0, 3, 3, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[16, 44, 26, 23, 16, 12, 20]","[14, 40, 21, 21, 13, 11, 13]","[12, 26, 15, 15, 10, 10, 12]","[6, 16, 11, 14, 6, 4, 10]","[4, 10, 10, 13, 3, 3, 3]","[1, 3, 6, 5, 1, 2, 2]","[0, 0, 3, 3, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[16, 45, 24, 21, 20, 13, 21]","[14, 40, 16, 16, 14, 11, 16]","[12, 26, 15, 15, 10, 10, 12]","[6, 16, 11, 14, 6, 4, 10]","[4, 10, 10, 13, 3, 3, 3]","[1, 3, 6, 5, 1, 2, 2]","[0, 0, 3, 3, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[16, 50, 21, 21, 20, 14, 21]","[13, 41, 13, 20, 15, 12, 16]","[11, 31, 10, 14, 13, 10, 14]","[5, 16, 6, 11, 10, 6, 13]","[3, 10, 5, 6, 6, 4, 6]","[1, 5, 4, 4, 4, 2, 2]","[0, 3, 1, 3, 0, 0, 1]"
"[20, 44, 24, 20, 23, 15, 14]","[14, 41, 16, 15, 15, 13, 13]","[13, 30, 15, 12, 12, 10, 11]","[10, 16, 12, 6, 11, 5, 10]","[4, 6, 10, 5, 10, 3, 4]","[1, 3, 6, 3, 4, 1, 2]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[20, 44, 30, 20, 15, 20, 14]","[12, 41, 23, 15, 11, 15, 13]","[11, 30, 20, 12, 6, 12, 12]","[5, 21, 12, 10, 5, 11, 10]","[2, 11, 6, 6, 4, 5, 6]","[1, 5, 4, 5, 2, 3, 2]","[0, 3, 1, 3, 0, 0, 1]"
"[21, 41, 30, 24, 20, 10, 20]","[13, 34, 22, 22, 14, 6, 16]","[12, 30, 14, 16, 11, 5, 13]","[10, 20, 12, 13, 6, 3, 11]","[4, 11, 6, 10, 5, 2, 6]","[2, 4, 4, 6, 3, 0, 3]","[1, 3, 2, 3, 0, 0, 1]"
